label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.0,0.0,0.0,-0.06063997745513916,-0.056415677070617676,-0.02602534743809315,-0.0941970944404602,-0.16108334064483643,-0.034262005266185724,-0.11177664995193481,-0.241851806640625,-0.04132141548060986,-0.1414625644683838,-0.29127955436706543,-0.04579153659605595,-0.036685943603515625,-0.23753559589385986,0.0019282535385229949,-0.02244657278060913,-0.326537549495697,-0.019946789395447695,-0.009167790412902832,-0.34343796968460083,-0.04020788895749661,-0.001963496208190918,-0.3311071991920471,-0.05063631388210865,0.008320093154907227,-0.23224008083343506,0.004054367050144947,0.030665993690490723,-0.313836932182312,-0.008373306159313643,0.045383453369140625,-0.34257858991622925,-0.022782893877860033,0.054283738136291504,-0.35123777389526367,-0.03233657034897419,0.04582858085632324,-0.20896697044372559,-3.7546670768051627e-05,0.06936371326446533,-0.28087276220321655,-0.01120800806992861,0.08148765563964844,-0.3103848099708557,-0.016253966864582026,0.09004807472229004,-0.32458335161209106,-0.019082997020717585,0.07842516899108887,-0.17348980903625488,-0.007306596290703737,0.10034918785095215,-0.2300431728363037,-0.013953031067188704,0.11316919326782227,-0.2575101852416992,-0.012199358109768355,0.12306201457977295,-0.2750082015991211,-0.010090794440742457
A,0.0,0.0,0.0,-0.05853480100631714,-0.05881911516189575,-0.02607119724854101,-0.09112030267715454,-0.16484415531158447,-0.03494954005583395,-0.10893911123275757,-0.24498093128204346,-0.04260291800602545,-0.13829642534255981,-0.2948490381240845,-0.048101729608617916,-0.03345000743865967,-0.238006591796875,-0.0010584923555256864,-0.02083444595336914,-0.32466089725494385,-0.02354379080935587,-0.008482635021209717,-0.3459509313106537,-0.0441836443613397,-0.0006458759307861328,-0.33794882893562317,-0.05518424407347311,0.011434972286224365,-0.23078906536102295,0.00037248157894964606,0.03365683555603027,-0.31032299995422363,-0.013233676448010101,0.0484125018119812,-0.3414643704891205,-0.02800775960787405,0.05897241830825806,-0.35257238149642944,-0.03790253297194113,0.04909110069274902,-0.20557010173797607,-0.00421941642417778,0.0734679102897644,-0.27581727504730225,-0.016472318104945316,0.08654540777206421,-0.30778032541275024,-0.022006242431245937,0.09726530313491821,-0.3250265121459961,-0.025298782519541874,0.08088761568069458,-0.16748028993606567,-0.0119133087690102,0.10453397035598755,-0.2216644287109375,-0.019720741442881717,0.11902910470962524,-0.2505357265472412,-0.018615308112941875,0.1311829686164856,-0.2696881890296936,-0.01705689065857996
A,0.0,0.0,0.0,-0.05580013990402222,-0.06036859750747681,-0.01816876306961035,-0.0854979157447815,-0.16715312004089355,-0.02281814329157328,-0.10236024856567383,-0.24617904424667358,-0.027487993983726255,-0.1343197226524353,-0.29026347398757935,-0.03020652085373854,-0.03148984909057617,-0.23049670457839966,0.004220245128323086,-0.018104732036590576,-0.31561070680618286,-0.011697759663860552,-0.005617916584014893,-0.33734938502311707,-0.026859194783668272,0.0032240748405456543,-0.3309883773326874,-0.034887009112338774,0.006863713264465332,-0.21857142448425293,0.00422051940282131,0.026020944118499756,-0.29571598768234253,-0.003530122850264661,0.035635292530059814,-0.31788012385368347,-0.012562026081781141,0.04276388883590698,-0.31839513778686523,-0.01849263794551348,0.041180551052093506,-0.1921347975730896,-0.0005354040052623077,0.06624680757522583,-0.25881457328796387,-0.0058248562721416874,0.07481366395950317,-0.28043025732040405,-0.005476417763333075,0.08135873079299927,-0.2875134348869324,-0.005498656815092318,0.07089489698410034,-0.1560876965522766,-0.007997187597851507,0.09596067667007446,-0.2061055302619934,-0.00952705629001116,0.10731738805770874,-0.22622686624526978,-0.004486353879968874,0.11606627702713013,-0.23630917072296143,-0.0004919710785031839
A,0.0,0.0,0.0,-0.05542957782745361,-0.060470640659332275,-0.017167141258823904,-0.08611816167831421,-0.16637462377548218,-0.0212505753786445,-0.10307914018630981,-0.24494850635528564,-0.025477967754113706,-0.13218778371810913,-0.29270339012145996,-0.028088021621215375,-0.0395393967628479,-0.22740036249160767,0.00926681089390513,-0.025768935680389404,-0.30961692333221436,-0.004486613504695924,-0.010943770408630371,-0.342062771320343,-0.019971275299894842,-5.263090133666992e-05,-0.34970617294311523,-0.029279611602532896,-0.003598034381866455,-0.21680736541748047,0.008714441612255541,0.01395571231842041,-0.2941363453865051,0.0014743548183560051,0.026111245155334473,-0.3253682255744934,-0.009566775120902093,0.03604370355606079,-0.33358895778656006,-0.01729779836546186,0.028775036334991455,-0.19287800788879395,0.0034891340712874808,0.05054384469985962,-0.2628324031829834,-0.0008802212594218872,0.060484349727630615,-0.2929891347885132,-0.0014591138512969337,0.06960588693618774,-0.30525416135787964,-0.0023671833967000566,0.05808347463607788,-0.15791863203048706,-0.004494709957498344,0.07935577630996704,-0.2103062868118286,-0.005257692717123064,0.09187835454940796,-0.23763471841812134,-0.0007454456115283392,0.10260015726089478,-0.25231343507766724,0.002608416305747596
A,0.0,0.0,0.0,-0.056349992752075195,-0.060493290424346924,-0.01767302377800206,-0.08591353893280029,-0.16623252630233765,-0.021282379317085542,-0.10084265470504761,-0.24557483196258545,-0.02499089835862378,-0.13171225786209106,-0.2893052101135254,-0.027216280612151422,-0.035088181495666504,-0.22566652297973633,0.01084423271288415,-0.020197689533233643,-0.30793309211730957,-0.002007705892424383,-0.002120375633239746,-0.336159348487854,-0.01699323839227418,0.011060833930969238,-0.3383373022079468,-0.025701797368924417,0.002447962760925293,-0.21326297521591187,0.011575036880572043,0.02164691686630249,-0.2867475152015686,0.006124712259520493,0.035772621631622314,-0.31426477432250977,-0.0043271954981491945,0.04672342538833618,-0.319393515586853,-0.012152330751519003,0.03452068567276001,-0.18792057037353516,0.007522924535919628,0.05806845426559448,-0.25215625762939453,0.004570656654436789,0.0700576901435852,-0.27835434675216675,0.004138734855700932,0.07988280057907104,-0.2866849899291992,0.0029562103683247187,0.06293553113937378,-0.1521497368812561,0.0007079802691123405,0.08554548025131226,-0.2009761929512024,0.0008751311344212809,0.09932976961135864,-0.22652554512023926,0.005529897020210228,0.1105756163597107,-0.24023759365081787,0.008845844504435263
A,0.0,0.0,0.0,0.04166564345359802,0.02405226230621338,-0.0015943084936509422,0.07919499278068542,0.02302342653274536,0.0028982770536174485,0.1069839596748352,0.01565730571746826,0.004040841516115279,0.1300865113735199,0.0014463067054748535,0.0060692429915150115,0.07599666714668274,-0.06314879655838013,0.03064955448732576,0.10704946517944336,-0.08185422420501709,0.026840225365020842,0.13106444478034973,-0.07428967952728271,0.018229397516705603,0.14568135142326355,-0.06139653921127319,0.013508998360492797,0.07134118676185608,-0.08243566751480103,0.02626046961174211,0.10618439316749573,-0.10476237535476685,0.022786813359715552,0.13128423690795898,-0.0952489972114563,0.01195692693815431,0.14779192209243774,-0.07760143280029297,0.005145144686110825,0.06549865007400513,-0.10328185558319092,0.018370740618564696,0.09950804710388184,-0.12812811136245728,0.01453879991547069,0.1251046061515808,-0.118435800075531,0.007302569728352637,0.14176183938980103,-0.100291907787323,0.003450797675185413,0.05735427141189575,-0.12553519010543823,0.009198696855463595,0.08371677994728088,-0.15580838918685913,0.008026068601765246,0.10719192028045654,-0.1634223461151123,0.006741571743049235,0.1257486641407013,-0.1592419147491455,0.006162306331106038
A,0.0,0.0,0.0,0.03404030203819275,0.023746192455291748,-0.005454376494839153,0.07069459557533264,0.024389028549194336,-0.004820055483236274,0.09866046905517578,0.018493950366973877,-0.0066341694131040185,0.12051555514335632,0.0026828646659851074,-0.007619342455967626,0.07211479544639587,-0.059301555156707764,0.019996266657159367,0.10423386096954346,-0.07601320743560791,0.014797206813142338,0.12615948915481567,-0.0680970549583435,0.006379663323656359,0.1393601894378662,-0.05364584922790527,0.0019032436736381442,0.06784158945083618,-0.08118689060211182,0.016935769313619176,0.10619768500328064,-0.10209983587265015,0.011038375863478223,0.12804412841796875,-0.09112977981567383,-0.0009380478680611759,0.13982310891151428,-0.07100725173950195,-0.007832054203703365,0.05977937579154968,-0.10292923450469971,0.01102996695195202,0.09764841198921204,-0.12684333324432373,0.005559772563771048,0.12063151597976685,-0.11529195308685303,-0.0029705706204765647,0.13350903987884521,-0.09534424543380737,-0.007267657822325191,0.048295289278030396,-0.12360614538192749,0.003942739529207984,0.07570159435272217,-0.1542261838912964,0.0015348551875433714,0.09832501411437988,-0.1631608009338379,-0.0008288236952864736,0.11605116724967957,-0.15747922658920288,-0.0018554106739827603
A,0.0,0.0,0.0,0.032262951135635376,0.02485710382461548,-0.005708613193718293,0.07108345627784729,0.024199187755584717,-0.004698474186596968,0.10058832168579102,0.016895949840545654,-0.005806370399085381,0.12296965718269348,0.002514660358428955,-0.006091777927366593,0.07236805558204651,-0.05647248029708862,0.019452442188622854,0.10496217012405396,-0.0704767107963562,0.01529555931395521,0.12652263045310974,-0.060963988304138184,0.007889408391775987,0.13956987857818604,-0.04548400640487671,0.003933981300207279,0.06812286376953125,-0.07982945442199707,0.016962320317389867,0.10608750581741333,-0.10096466541290283,0.012070283998610876,0.12833496928215027,-0.09025758504867554,0.0009657198161505676,0.14098259806632996,-0.07060778141021729,-0.005497900995550253,0.05982884764671326,-0.10225880146026611,0.011712316197218797,0.09752729535102844,-0.12763941287994385,0.0068269695684932685,0.12090077996253967,-0.1158837080001831,-0.0014946819219119334,0.13455212116241455,-0.09565562009811401,-0.005844485241112807,0.04824858903884888,-0.12292230129241943,0.005329198443206451,0.07556337118148804,-0.1541237235069275,0.0029894667741530156,0.09849783778190613,-0.16256564855575562,0.0004343462706231094,0.11673292517662048,-0.15630078315734863,-0.0008430176467015826
A,0.0,0.0,0.0,0.03252434730529785,0.02053588628768921,0.0015982838851584802,0.07104820013046265,0.009043216705322266,0.006278567136376978,0.10340145230293274,-0.00011360645294189453,0.007393561423867823,0.12593594193458557,-0.0117684006690979,0.008979549751728655,0.07061812281608582,-0.05805611610412598,0.030304236457794786,0.10045057535171509,-0.07023435831069946,0.029623719052523256,0.12813666462898254,-0.06813931465148926,0.02424818289384234,0.1445278525352478,-0.06056380271911621,0.021326556922048212,0.0656331479549408,-0.07947272062301636,0.025753291444033266,0.09977343678474426,-0.0974041223526001,0.02775761124595988,0.12717929482460022,-0.09450709819793701,0.021964239076822878,0.1479140818119049,-0.08683711290359497,0.01788730745121825,0.05894556641578674,-0.10170334577560425,0.018401540936082483,0.09111952781677246,-0.12727153301239014,0.019461076826900126,0.11868903040885925,-0.12734955549240112,0.016331263006776453,0.13866370916366577,-0.1223035454750061,0.014318844423740984,0.05189904570579529,-0.12327545881271362,0.009996983342915655,0.08212259411811829,-0.14906752109527588,0.010942189143150927,0.10577914118766785,-0.1552267074584961,0.011893814549893023,0.1249733567237854,-0.15221524238586426,0.012994544700831057
A,0.0,0.0,0.0,0.030516833066940308,0.01736241579055786,0.0015972352796609357,0.06719499826431274,0.005096852779388428,0.005756801061835404,0.09826353192329407,-0.0037726759910583496,0.0062453603116239265,0.12006425857543945,-0.01595139503479004,0.0075437888247336105,0.06486871838569641,-0.06532847881317139,0.03053993086567175,0.09618040919303894,-0.0780409574508667,0.0283323685382868,0.12415271997451782,-0.0731956958770752,0.02125006268968832,0.14055666327476501,-0.06201595067977905,0.01732140879383337,0.06120970845222473,-0.08487427234649658,0.025540913522746678,0.09647879004478455,-0.10448110103607178,0.02638483892431509,0.12447100877761841,-0.0988355278968811,0.019114785895254727,0.14541462063789368,-0.08723342418670654,0.013887182876970883,0.05656847357749939,-0.10476106405258179,0.01764857868900549,0.08921286463737488,-0.1325598955154419,0.018183372051026936,0.11823323369026184,-0.1308063268661499,0.014021582969036217,0.1404079794883728,-0.12264102697372437,0.011033490367736931,0.05199936032295227,-0.1239241361618042,0.008661568232383843,0.08113330602645874,-0.14962464570999146,0.01014023560335886,0.10550892353057861,-0.1557140350341797,0.010863682322707291,0.1266123652458191,-0.15217435359954834,0.011377449214961644
A,0.0,0.0,0.0,0.030665814876556396,0.01677405834197998,0.003491880683384352,0.06374573707580566,0.004172623157501221,0.008316280864335113,0.09244456887245178,-0.004860043525695801,0.008986287363029533,0.112222820520401,-0.016414999961853027,0.010555483944870048,0.05862739682197571,-0.07243943214416504,0.03427172599748474,0.0876392126083374,-0.08447891473770142,0.034390965089357906,0.11659935116767883,-0.085196852684021,0.028826647982157283,0.13456711173057556,-0.07925575971603394,0.025569643438018375,0.054595947265625,-0.09119611978530884,0.028444090470827632,0.08670935034751892,-0.11642324924468994,0.03187977297619682,0.114991694688797,-0.11747533082962036,0.027092899739898257,0.13780301809310913,-0.11252880096435547,0.02320173344031673,0.05138632655143738,-0.10745269060134888,0.019637534007586055,0.08108595013618469,-0.14256763458251953,0.020987914487875514,0.109688401222229,-0.1462090015411377,0.017578389108336978,0.13241928815841675,-0.141859233379364,0.015124855175770335,0.050719648599624634,-0.12089419364929199,0.009866308033622317,0.08061182498931885,-0.14757508039474487,0.011571234636164718,0.10524898767471313,-0.15468424558639526,0.012650596521950774,0.12663307785987854,-0.15309476852416992,0.013394994273937755
A,0.0,0.0,0.0,0.02814844250679016,0.010977983474731445,0.0036582728635323747,0.05776289105415344,-0.005475938320159912,0.005458882848898838,0.08373528718948364,-0.013862848281860352,0.0028910695828301414,0.1009802520275116,-0.02749842405319214,0.0014126216547367676,0.0441875159740448,-0.0937768816947937,0.025913042786697815,0.07394933700561523,-0.11450159549713135,0.02096024884579606,0.1059301495552063,-0.117706298828125,0.012389675553123425,0.12640920281410217,-0.11037588119506836,0.007581877361218403,0.039039283990859985,-0.10824447870254517,0.018808204519729088,0.06885084509849548,-0.1486213207244873,0.01629463753400273,0.09892135858535767,-0.15299630165100098,0.009735109123568009,0.1204344630241394,-0.14614123106002808,0.005566040824334095,0.03863206505775452,-0.11670047044754028,0.009326977494339417,0.06831061840057373,-0.16256314516067505,0.006067783876488875,0.09848213195800781,-0.16479969024658203,0.0020341738845957025,0.1195593774318695,-0.15606093406677246,0.00029148383967481095,0.04479971528053284,-0.11751556396484375,-0.0008852803011620836,0.07535168528556824,-0.148526132106781,-0.0023190345827686087,0.1007443368434906,-0.15436488389968872,-0.0016381670002090232,0.12082603573799133,-0.1509307622909546,-0.00048754499673009377
